url,price_per_month,m2,price_m2,bedrooms,bathrooms,encoded_neighborhood
https://www.habitaclia.com/alquiler-atico-practico_apartamento_en_la_barceloneta_con_terraza_barceloneta-barcelona-i38232000000435.htm?pag=20&f=&geo=p&from=list&lo=55,1400,32,43.75,1,1,31
https://www.habitaclia.com/alquiler-piso-hermoso_temporal_en_el_gotico_a_partir_de_6_meses_gotic-barcelona-i8166003794520.htm?pag=20&f=&geo=p&from=list&lo=55,3000,130,23.08,3,2,42
https://www.habitaclia.com/alquiler-apartamento-de_1_dormitorio_con_terraza_en_eixample_esquerra_la_nova_esquerra_de_l_eixample-barcelona-i31390000000104.htm?pag=20&f=&geo=p&from=list&lo=55,3270,119,27.48,1,1,35
https://www.habitaclia.com/alquiler-piso-temporal_disponibilidad_inmediata_el_camp_d_en_grassot_i_gracia_nova-barcelona-i38188000001395.htm?pag=20&f=&geo=p&from=list&lo=55,1470,68,21.62,2,1,38
https://www.habitaclia.com/alquiler-piso-vivienda_reformada_en_finca_regia_y_senorial_en_avenida_diagonal_sant_gervasi_galvany-barcelona-i14453004331829.htm?pag=20&f=&geo=p&from=list&lo=55,4300,220,19.55,3,3,49
https://www.habitaclia.com/alquiler-piso-temporal_disponibilidad_inmediata_gotic-barcelona-i38188000001372.htm?pag=20&f=&geo=p&from=list&lo=55,1500,58,25.86,2,1,42
https://www.habitaclia.com/alquiler-apartamento-precioso_piso_recien_reformado_barri_de_les_corts-barcelona-i8166003796067.htm?pag=20&f=&geo=p&from=list&lo=55,3000,123,24.39,4,2,47
https://www.habitaclia.com/alquiler-piso-apartamento_de_1_dormitorio_con_piscina_y_terraza_en_gracia_vila_de_gracia-barcelona-i31390000000262.htm?pag=20&f=&geo=p&from=list&lo=55,2615,65,40.23,1,1,44
https://www.habitaclia.com/alquiler-apartamento-apartmento_de_2_habitaciones_en_eixample_esquerda_l_antiga_esquerra_de_l_eixample-barcelona-i31390000000386.htm?pag=20&f=&geo=p&from=list&lo=55,2965,75,39.53,2,2,40
https://www.habitaclia.com/alquiler-atico-espectacular_duplex_con_tres_terrazas_a_estrenar_junto_a_s_vila_de_gracia-barcelona-i14453004331834.htm?pag=20&f=&geo=p&from=list&lo=55,6900,254,27.17,3,3,44
https://www.habitaclia.com/alquiler-piso-temporal_disponibilidad_inmediata_sant_antoni-barcelona-i38188000001380.htm?pag=20&f=&geo=p&from=list&lo=55,1800,75,24.0,4,1,33
https://www.habitaclia.com/alquiler-apartamento-con_5_habitaciones_con_ascensor_calefaccion_y_aire_la_nova_esquerra_de_l_eixample-barcelona-i30785000002022.htm?pag=20&f=&geo=p&from=list&lo=55,3000,155,19.35,5,2,35
https://www.habitaclia.com/alquiler-piso-en_en_calle_concili_de_trento_barcelon_sant_marti_de_provencals-barcelona-i2630003852791.htm?pag=20&f=&geo=p&from=list&lo=55,1235,66,18.71,3,1,28
https://www.habitaclia.com/alquiler-piso-c_pinar_del_rio_congres_indians-barcelona-i30234000011268.htm?pag=20&f=&geo=p&from=list&lo=55,1450,118,12.29,3,2,10
https://www.habitaclia.com/alquiler-apartamento-de_3_habitaciones_en_eixample_esquerra_l_antiga_esquerra_de_l_eixample-barcelona-i31390000000178.htm?pag=21&f=&geo=p&from=list&lo=55,2815,69,40.8,3,2,40
https://www.habitaclia.com/alquiler-apartamento-de_3_habitaciones_en_eixample_esquerra_l_antiga_esquerra_de_l_eixample-barcelona-i31390000000179.htm?pag=21&f=&geo=p&from=list&lo=55,2765,66,41.89,3,2,40
https://www.habitaclia.com/alquiler-piso-con_3_habitaciones_con_ascensor_parking_calefaccion_y_air_guinardo-barcelona-i32305000000681.htm?pag=21&f=&geo=p&from=list&lo=55,2000,150,13.33,3,2,14
https://www.habitaclia.com/alquiler-apartamento-2_dormitorios_en_st_pere_sta_caterina_i_ribera_st_pere_sta_caterina_el_born-barcelona-i31390000000411.htm?pag=21&f=&geo=p&from=list&lo=55,2540,63,40.32,2,1,46
https://www.habitaclia.com/alquiler-apartamento-de_3_dormitorios_con_terraza_y_oficina_en_eixample_e_la_nova_esquerra_de_l_eixample-barcelona-i31390000000395.htm?pag=21&f=&geo=p&from=list&lo=55,2760,70,39.43,3,2,35
https://www.habitaclia.com/alquiler-piso-en_en_calle_mineria_la_marina_del_port-barcelona-i2630003852631.htm?pag=21&f=&geo=p&from=list&lo=55,920,63,14.6,3,1,4
https://www.habitaclia.com/alquiler-apartamento-de_3_dormitorios_con_oficina_en_sant_gervasi_sant_gervasi_galvany-barcelona-i31390000000204.htm?pag=21&f=&geo=p&from=list&lo=55,3160,130,24.31,3,3,49
https://www.habitaclia.com/alquiler-apartamento-de_3_dormitorios_en_sant_gervasi_sant_gervasi_galvany-barcelona-i31390000000441.htm?pag=21&f=&geo=p&from=list&lo=55,3950,128,30.86,3,2,49
https://www.habitaclia.com/alquiler-duplex-en_en_calle_peniscola_trinitat_vella-barcelona-i2630003852840.htm?pag=21&f=&geo=p&from=list&lo=55,1100,96,11.46,3,2,6
https://www.habitaclia.com/alquiler-piso-luminoso_temporal_en_gracia_vila_de_gracia-barcelona-i8166003791941.htm?pag=21&f=&geo=p&from=list&lo=55,3200,70,45.71,2,1,44
https://www.habitaclia.com/alquiler-piso-en_en_calle_roser_el_poble_sec_parc_de_montjuic-barcelona-i2630003852896.htm?pag=21&f=&geo=p&from=list&lo=55,1320,78,16.92,3,1,24
https://www.habitaclia.com/alquiler-apartamento-de_1_dormitorio_con_terraza_en_gracia_vila_de_gracia-barcelona-i31390000000158.htm?pag=21&f=&geo=p&from=list&lo=55,2505,85,29.47,1,1,44
https://www.habitaclia.com/alquiler-apartamento-2_dormitorios_con_terraza_en_eixample_dreta_dreta_de_l_eixample-barcelona-i31390000000423.htm?pag=21&f=&geo=p&from=list&lo=55,3100,75,41.33,2,1,48
https://www.habitaclia.com/alquiler-piso-de_5_habitaciones_y_zona_comunitaria_con_piscina_en_pedralb_pedralbes-barcelona-i3780004405245.htm?pag=21&f=&geo=p&from=list&lo=55,4800,285,16.84,5,3,53
https://www.habitaclia.com/alquiler-piso-con_3_habitaciones_con_ascensor_calefaccion_y_aire_acondic_vila_de_gracia-barcelona-i30853000000492.htm?pag=22&f=&geo=p&from=list&lo=55,1400,80,17.5,3,2,44
https://www.habitaclia.com/alquiler-piso-excelente_de_obra_nueva_con_terraza_en_temporal_en_dreta_de_l_eixample-barcelona-i9873002102658.htm?pag=22&f=&geo=p&from=list&lo=55,6080,69,88.12,2,1,48
https://www.habitaclia.com/alquiler-piso-en_en_calle_alts_forns_la_marina_del_port-barcelona-i2630003852942.htm?pag=22&f=&geo=p&from=list&lo=55,1030,68,15.15,3,1,4
https://www.habitaclia.com/alquiler-apartamento-moderno_duplex_en_el_centro_de_st_pere_sta_caterina_el_born-barcelona-i31390000000167.htm?pag=22&f=&geo=p&from=list&lo=55,2270,70,32.43,1,1,46
https://www.habitaclia.com/alquiler-apartamento-de_3_dormitorios_en_sagrada_familia_el_camp_d_en_grassot_i_gracia_nova-barcelona-i31390000000436.htm?pag=22&f=&geo=p&from=list&lo=55,2830,87,32.53,3,2,38
https://www.habitaclia.com/alquiler-piso-fantastico_ubicado_en_el_corazon_de_la_ciudad_muy_cerca_de_l_antiga_esquerra_de_l_eixample-barcelona-i4509004193265.htm?pag=22&f=&geo=p&from=list&lo=55,3500,106,33.02,2,2,40
https://www.habitaclia.com/alquiler-piso-bonito_apartamento_el_parc_i_la_llacuna_del_poblenou-barcelona-i30438000000360.htm?pag=22&f=&geo=p&from=list&lo=55,1750,81,21.6,4,2,34
https://www.habitaclia.com/alquiler-piso-apartamento_de_2_habitaciones_en_eixample_el_camp_d_en_grassot_i_gracia_nova-barcelona-i31390000000211.htm?pag=22&f=&geo=p&from=list&lo=55,2900,100,29.0,3,1,38
https://www.habitaclia.com/alquiler-apartamento-asombroso_piso_de_diseno_barceloneta-barcelona-i8306004363188.htm?pag=22&f=&geo=p&from=list&lo=55,1200,36,33.33,1,1,31
https://www.habitaclia.com/alquiler-apartamento-2_bedrooms_apartment_with_balcony_in_eixample_esquerra_la_nova_esquerra_de_l_eixample-barcelona-i31390000000392.htm?pag=22&f=&geo=p&from=list&lo=55,2335,57,40.96,2,1,35
https://www.habitaclia.com/alquiler-piso-de_obra_nueva_con_terraza_cerca_de_passeig_de_gracia_en_alq_dreta_de_l_eixample-barcelona-i9873002102660.htm?pag=22&f=&geo=p&from=list&lo=55,9600,80,120.0,2,2,48
https://www.habitaclia.com/alquiler-apartamento-de_2_dormitorios_en_sant_gervasi_sant_gervasi_galvany-barcelona-i31390000000389.htm?pag=22&f=&geo=p&from=list&lo=55,2820,96,29.38,2,1,49
https://www.habitaclia.com/alquiler-atico-con_3_habitaciones_amueblado_con_ascensor_piscina_calefa_diagonal_mar_i_el_front_maritim_del_pobleno-barcelona-i41107000000008.htm?pag=22&f=&geo=p&from=list&lo=55,7000,220,31.82,3,3,52
https://www.habitaclia.com/alquiler-planta_baja-conjunto_de_3_pisos_en_las_ramblas_raval-barcelona-i10803000001123.htm?pag=22&f=&geo=p&from=list&lo=55,13000,806,16.13,5,4,37
https://www.habitaclia.com/alquiler-atico-en_en_con_64_m2_2_habitaciones_y_1_ba_raval-barcelona-i37282004165741.htm?pag=24&f=&geo=p&from=list&lo=55,1700,64,26.56,2,1,37
https://www.habitaclia.com/alquiler-piso-exterior_de_95_metros_cuadrados_que_se_distribuyen_en_un_es_sant_gervasi_galvany-barcelona-i4509004193245.htm?pag=24&f=&geo=p&from=list&lo=55,2700,95,28.42,3,2,49
https://www.habitaclia.com/alquiler-apartamento-con_piscina_comunitaria_de_1_dormitorio_en_eixample_dreta_de_l_eixample-barcelona-i31390000000266.htm?pag=24&f=&geo=p&from=list&lo=55,3230,60,53.83,1,1,48
https://www.habitaclia.com/alquiler-atico-en_balmes_de_sant_gervasi_galvany-barcelona-i40473000000371.htm?pag=24&f=&geo=p&from=list&lo=55,3500,200,17.5,3,4,49
https://www.habitaclia.com/alquiler-piso-exclusiva_vivienda_en_turo_parc_con_terraza_y_parking_sant_gervasi_galvany-barcelona-i3901004272537.htm?pag=24&f=&geo=p&from=list&lo=55,4200,214,19.63,4,3,49
https://www.habitaclia.com/alquiler-piso-precioso_en_amueblado_en_turo_park_sant_gervasi_galvany-barcelona-i9433003077881.htm?pag=24&f=&geo=p&from=list&lo=55,3200,170,18.82,4,3,49
https://www.habitaclia.com/alquiler-apartamento-de_3_dormitorios_en_gracia_vila_de_gracia-barcelona-i31390000000222.htm?pag=24&f=&geo=p&from=list&lo=55,2955,120,24.63,3,2,44
https://www.habitaclia.com/alquiler-apartamento-de_2_dormitorios_con_oficina_y_terraza_en_eixample_e_l_antiga_esquerra_de_l_eixample-barcelona-i31390000000198.htm?pag=24&f=&geo=p&from=list&lo=55,3000,105,28.57,2,2,40
https://www.habitaclia.com/alquiler-apartamento-piso_de_3_dormitorios_con_balcon_en_eixample_esquerra_sant_antoni-barcelona-i31390000000241.htm?pag=24&f=&geo=p&from=list&lo=55,3085,107,28.83,3,3,33
https://www.habitaclia.com/alquiler-apartamento-de_3_dormitorios_con_terraza_en_eixample_esquerra_dreta_de_l_eixample-barcelona-i31390000000292.htm?pag=24&f=&geo=p&from=list&lo=55,5060,207,24.44,3,3,48
https://www.habitaclia.com/alquiler-apartamento-atico_de_3_dormitorios_con_terraza_en_sant_gervasi_galvany_sant_gervasi_galvany-barcelona-i31390000000293.htm?pag=24&f=&geo=p&from=list&lo=55,4660,90,51.78,3,2,49
https://www.habitaclia.com/alquiler-apartamento-amueblado_con_ascensor_calefaccion_y_aire_acondicio_barceloneta-barcelona-i30785000001819.htm?pag=24&f=&geo=p&from=list&lo=55,5600,70,80.0,1,1,31
https://www.habitaclia.com/alquiler-apartamento-de_3_dormitorios_con_terraza_en_eixample_esquerra_dreta_de_l_eixample-barcelona-i31390000000268.htm?pag=24&f=&geo=p&from=list&lo=55,3900,146,26.71,3,3,48
https://www.habitaclia.com/alquiler-apartamento-de_3_dormitorios_con_balcon_en_eixample_dreta_dreta_de_l_eixample-barcelona-i31390000000319.htm?pag=24&f=&geo=p&from=list&lo=55,3045,110,27.68,3,2,48
https://www.habitaclia.com/alquiler-apartamento-de_3_dormitorios_con_terraza_en_eixample_l_antiga_esquerra_de_l_eixample-barcelona-i31390000000323.htm?pag=24&f=&geo=p&from=list&lo=55,3040,115,26.43,3,2,40
https://www.habitaclia.com/alquiler-apartamento-de_3_dormitorios_con_terraza_en_eixample_esquerra_dreta_de_l_eixample-barcelona-i31390000000268.htm?pag=25&f=&geo=p&from=list&lo=55,3900,146,26.71,3,3,48
https://www.habitaclia.com/alquiler-piso-en_en_el_barri_gotic_barceloneta-barcelona-i21241000011972.htm?pag=25&f=&geo=p&from=list&lo=55,1300,45,28.89,1,1,31
https://www.habitaclia.com/alquiler-apartamento-de_2_dormitorios_con_oficina_en_gracia_vila_de_gracia-barcelona-i31390000000197.htm?pag=25&f=&geo=p&from=list&lo=55,2410,80,30.13,2,1,44
https://www.habitaclia.com/alquiler-piso-increible_amueblado_con_terraza_y_plaza_de_garaje_icaria_121_la_vila_olimpica_del_poblenou-barcelona-i4446004304779.htm?pag=25&f=&geo=p&from=list&lo=55,3750,140,26.79,3,2,45
https://www.habitaclia.com/alquiler-apartamento-de_2_dormitorios_en_la_nova_esquerra_de_l_eixample_l_antiga_esquerra_de_l_eixample-barcelona-i31390000000144.htm?pag=25&f=&geo=p&from=list&lo=55,2770,80,34.63,2,1,40
https://www.habitaclia.com/alquiler-apartamento-de_3_dormitorios_en_sant_gervasy_sant_gervasi_galvany-barcelona-i31390000000358.htm?pag=25&f=&geo=p&from=list&lo=55,3150,120,26.25,3,2,49
https://www.habitaclia.com/alquiler-piso-de_6_habitaciones_a_estrenar_en_sant_gervasi_galvany_sant_gervasi_galvany-barcelona-i3780004405898.htm?pag=25&f=&geo=p&from=list&lo=55,2700,176,15.34,6,3,49
https://www.habitaclia.com/alquiler-apartamento-de_3_dormitorios_en_eixample_dreta_dreta_de_l_eixample-barcelona-i31390000000325.htm?pag=25&f=&geo=p&from=list&lo=55,3050,120,25.42,3,2,48
https://www.habitaclia.com/alquiler-apartamento-de_2_dormitorios_en_eixample_dreta_dreta_de_l_eixample-barcelona-i31390000000225.htm?pag=25&f=&geo=p&from=list&lo=55,3005,105,28.62,2,1,48
https://www.habitaclia.com/alquiler-apartamento-de_2_dormitorios_con_balcon_en_sagrada_familia_sagrada_familia-barcelona-i31390000000168.htm?pag=25&f=&geo=p&from=list&lo=55,2585,70,36.93,2,1,32
https://www.habitaclia.com/alquiler-apartamento-de_1_dormitorio_con_terraza_en_eixample_esquerra_l_antiga_esquerra_de_l_eixample-barcelona-i31390000000318.htm?pag=25&f=&geo=p&from=list&lo=55,3145,140,22.46,1,1,40
https://www.habitaclia.com/alquiler-piso-apartamento_de_2_habitaciones_en_calle_diputacion_dreta_de_l_eixample-barcelona-i31390000000261.htm?pag=25&f=&geo=p&from=list&lo=55,3900,70,55.71,2,1,48
https://www.habitaclia.com/alquiler-apartamento-recien_renovado_de_2_habitaciones_en_born_st_pere_sta_caterina_el_born-barcelona-i31390000000113.htm?pag=25&f=&geo=p&from=list&lo=55,2535,62,40.89,2,1,46
https://www.habitaclia.com/alquiler-piso-amplio_reformado_y_amueblado_en_paseo_de_gracia_dreta_de_l_eixample-barcelona-i14453004331716.htm?pag=25&f=&geo=p&from=list&lo=55,9000,226,39.82,4,4,48
https://www.habitaclia.com/alquiler-piso-reformado_impecable_el_coll-barcelona-i3610004368061.htm?pag=26&f=&geo=p&from=list&lo=55,1300,89,14.61,4,1,19
https://www.habitaclia.com/alquiler-apartamento-de_4_dormitorios_en_sant_gervasi_sant_gervasi_galvany-barcelona-i31390000000414.htm?pag=26&f=&geo=p&from=list&lo=55,3250,182,17.86,4,3,49
https://www.habitaclia.com/alquiler-apartamento-de_2_habitaciones_con_terraza_y_oficina_en_eixample_l_antiga_esquerra_de_l_eixample-barcelona-i31390000000252.htm?pag=26&f=&geo=p&from=list&lo=55,2600,84,30.95,2,2,40
https://www.habitaclia.com/alquiler-apartamento-de_2_habitaciones_y_oficina_en_eixample_esquerra_l_antiga_esquerra_de_l_eixample-barcelona-i31390000000196.htm?pag=26&f=&geo=p&from=list&lo=55,2430,66,36.82,2,2,40
https://www.habitaclia.com/alquiler-apartamento-2_habitaciones_en_eixample_dreta_dreta_de_l_eixample-barcelona-i31390000000202.htm?pag=26&f=&geo=p&from=list&lo=55,3100,105,29.52,3,2,48
https://www.habitaclia.com/alquiler-apartamento-con_2_habitaciones_amueblado_con_parking_calefaccio_poblenou-barcelona-i30785000002026.htm?pag=26&f=&geo=p&from=list&lo=55,2800,136,20.59,2,2,41
https://www.habitaclia.com/alquiler-apartamento-de_2_habitaciones_y_oficina_en_eixample_esquerra_l_antiga_esquerra_de_l_eixample-barcelona-i31390000000181.htm?pag=26&f=&geo=p&from=list&lo=55,2950,67,44.03,2,2,40
https://www.habitaclia.com/alquiler-apartamento-de_2_habitaciones_con_oficina_en_eixample_esquerra_l_antiga_esquerra_de_l_eixample-barcelona-i31390000000177.htm?pag=26&f=&geo=p&from=list&lo=55,2555,58,44.05,2,1,40
https://www.habitaclia.com/alquiler-apartamento-piso_de_2_dormitorios_con_oficina_en_eixample_esquerra_l_antiga_esquerra_de_l_eixample-barcelona-i31390000000162.htm?pag=26&f=&geo=p&from=list&lo=55,2275,58,39.22,2,1,40
https://www.habitaclia.com/alquiler-apartamento-de_2_habitaciones_y_oficina_en_eixample_esquerra_l_antiga_esquerra_de_l_eixample-barcelona-i31390000000255.htm?pag=26&f=&geo=p&from=list&lo=55,2875,67,42.91,2,2,40
https://www.habitaclia.com/alquiler-apartamento-de_1_dormitorio_con_terraza_en_sant_gervasi_sant_gervasi_galvany-barcelona-i31390000000194.htm?pag=26&f=&geo=p&from=list&lo=55,2470,81,30.49,1,1,49
https://www.habitaclia.com/alquiler-apartamento-de_4_dormitorios_con_oficina_en_eixample_dreta_dreta_de_l_eixample-barcelona-i31390000000347.htm?pag=26&f=&geo=p&from=list&lo=55,3900,132,29.55,4,2,48
https://www.habitaclia.com/alquiler-apartamento-de_2_habitaciones_en_calle_gran_via_de_les_corts_l_antiga_esquerra_de_l_eixample-barcelona-i31390000000169.htm?pag=26&f=&geo=p&from=list&lo=55,3000,80,37.5,2,1,40
https://www.habitaclia.com/alquiler-piso-con_2_habitaciones_con_calefaccion_y_aire_acondicionado_el_poble_sec_parc_de_montjuic-barcelona-i12826004094754.htm?pag=26&f=&geo=p&from=list&lo=55,1100,53,20.75,2,1,24
https://www.habitaclia.com/alquiler-piso-en_en_con_95_m2_2_habitaciones_y_2_ban_raval-barcelona-i28371003773817.htm?pag=26&f=&geo=p&from=list&lo=55,2800,95,29.47,2,2,37
https://www.habitaclia.com/alquiler-apartamento-de_2_dormitorios_con_balcon_en_gracia_vila_de_gracia-barcelona-i31390000000313.htm?pag=27&f=&geo=p&from=list&lo=55,2720,76,35.79,2,1,44
https://www.habitaclia.com/alquiler-apartamento-de_2_dormitorios_en_sant_gervasi_sant_gervasi_bonanova-barcelona-i31390000000333.htm?pag=27&f=&geo=p&from=list&lo=55,2815,51,55.2,2,1,50
https://www.habitaclia.com/alquiler-apartamento-de_2_dormitorios_con_balcon_en_el_eixample_la_nova_esquerra_de_l_eixample-barcelona-i31390000000136.htm?pag=27&f=&geo=p&from=list&lo=55,2300,76,30.26,2,2,35
https://www.habitaclia.com/alquiler-apartamento-de_2_dormitorios_con_despacho_en_sant_gervasi_sant_gervasi_galvany-barcelona-i31390000000126.htm?pag=27&f=&geo=p&from=list&lo=55,3250,95,34.21,2,3,49
https://www.habitaclia.com/alquiler-apartamento-de_3_dormitorios_con_terraza_en_sant_gervasi_sant_gervasi_galvany-barcelona-i31390000000394.htm?pag=27&f=&geo=p&from=list&lo=55,4760,206,23.11,3,4,49
https://www.habitaclia.com/alquiler-apartamento-piso_de_2_dormitorios_con_balcon_en_sagrada_familia_sagrada_familia-barcelona-i31390000000243.htm?pag=27&f=&geo=p&from=list&lo=55,2350,60,39.17,2,2,32
https://www.habitaclia.com/alquiler-apartamento-de_2_dormitorios_con_oficina_y_terraza_en_eixample_e_l_antiga_esquerra_de_l_eixample-barcelona-i31390000000166.htm?pag=27&f=&geo=p&from=list&lo=55,2730,76,35.92,2,1,40
https://www.habitaclia.com/alquiler-apartamento-piso_de_2_dormitorios_con_despacho_en_eixample_esquerra_l_antiga_esquerra_de_l_eixample-barcelona-i31390000000253.htm?pag=27&f=&geo=p&from=list&lo=55,2750,66,41.67,2,2,40
https://www.habitaclia.com/alquiler-apartamento-de_2_dormitorios_en_st_pere_sta_caterina_i_la_ribera_st_pere_sta_caterina_el_born-barcelona-i31390000000322.htm?pag=27&f=&geo=p&from=list&lo=55,2675,71,37.68,2,2,46
https://www.habitaclia.com/alquiler-apartamento-piso_de_3_dormitorios_en_eixample_esquerra_l_antiga_esquerra_de_l_eixample-barcelona-i31390000000163.htm?pag=27&f=&geo=p&from=list&lo=55,3330,69,48.26,3,2,40
https://www.habitaclia.com/alquiler-apartamento-de_2_dormitorios_con_balcon_en_el_eixample_la_nova_esquerra_de_l_eixample-barcelona-i31390000000182.htm?pag=27&f=&geo=p&from=list&lo=55,2920,87,33.56,2,2,35
https://www.habitaclia.com/alquiler-apartamento-de_2_habitaciones_con_terraza_y_oficina_en_eixample_l_antiga_esquerra_de_l_eixample-barcelona-i31390000000160.htm?pag=27&f=&geo=p&from=list&lo=55,2945,81,36.36,2,2,40
https://www.habitaclia.com/alquiler-apartamento-de_1_dormitorio_en_el_born_st_pere_sta_caterina_el_born-barcelona-i31390000000251.htm?pag=27&f=&geo=p&from=list&lo=55,2055,64,32.11,1,1,46
https://www.habitaclia.com/alquiler-apartamento-de_2_dormitorios_con_terraza_y_piscina_compartida_en_l_antiga_esquerra_de_l_eixample-barcelona-i31390000000317.htm?pag=27&f=&geo=p&from=list&lo=55,2840,70,40.57,2,1,40
https://www.habitaclia.com/alquiler-apartamento-de_2_dormitorios_en_poblenou_el_parc_i_la_llacuna_del_poblenou-barcelona-i31390000000375.htm?pag=27&f=&geo=p&from=list&lo=55,2920,67,43.58,2,2,34
https://www.habitaclia.com/alquiler-apartamento-de_2_habitaciones_con_terraza_en_eixample_esquerra_la_nova_esquerra_de_l_eixample-barcelona-i31390000000385.htm?pag=28&f=&geo=p&from=list&lo=55,2785,81,34.38,2,2,35
https://www.habitaclia.com/alquiler-apartamento-de_3_dormitorios_en_eixample_dreta_dreta_de_l_eixample-barcelona-i31390000000237.htm?pag=28&f=&geo=p&from=list&lo=55,2945,102,28.87,3,2,48
https://www.habitaclia.com/alquiler-apartamento-de_1_dormitorio_con_balcon_en_eixample_esquerra_l_antiga_esquerra_de_l_eixample-barcelona-i31390000000350.htm?pag=28&f=&geo=p&from=list&lo=55,2530,62,40.81,1,1,40
https://www.habitaclia.com/alquiler-atico-apartamento_de_1_dormitorio_en_eixample_esquerra_l_antiga_esquerra_de_l_eixample-barcelona-i31390000000246.htm?pag=28&f=&geo=p&from=list&lo=55,2430,65,37.38,1,1,40
https://www.habitaclia.com/alquiler-apartamento-de_3_habitaciones_en_sant_antoni_sant_antoni-barcelona-i31390000000371.htm?pag=28&f=&geo=p&from=list&lo=55,2650,92,28.8,3,2,33
https://www.habitaclia.com/alquiler-apartamento-4_dormitorios_y_oficina_en_sant_antoni_raval-barcelona-i31390000000362.htm?pag=28&f=&geo=p&from=list&lo=55,4090,148,27.64,4,2,37
https://www.habitaclia.com/alquiler-apartamento-de_3_dormitorios_en_gracia_vila_de_gracia-barcelona-i31390000000149.htm?pag=28&f=&geo=p&from=list&lo=55,2860,90,31.78,3,2,44
https://www.habitaclia.com/alquiler-apartamento-de_2_dormitorios_en_sant_antoni_sant_antoni-barcelona-i31390000000298.htm?pag=28&f=&geo=p&from=list&lo=55,2635,76,34.67,2,2,33
https://www.habitaclia.com/alquiler-apartamento-de_4_dormitorios_con_oficina_en_eixample_dreta_dreta_de_l_eixample-barcelona-i31390000000316.htm?pag=28&f=&geo=p&from=list&lo=55,4000,150,26.67,4,2,48
https://www.habitaclia.com/alquiler-apartamento-de_2_dormitorios_con_oficina_en_eixample_dreta_dreta_de_l_eixample-barcelona-i31390000000396.htm?pag=28&f=&geo=p&from=list&lo=55,3210,125,25.68,2,2,48
https://www.habitaclia.com/alquiler-apartamento-de_2_dormitorios_y_terraza_en_eixample_esquerra_l_antiga_esquerra_de_l_eixample-barcelona-i31390000000321.htm?pag=28&f=&geo=p&from=list&lo=55,2830,73,38.77,2,1,40
https://www.habitaclia.com/alquiler-apartamento-de_3_dormitorios_en_gracia_vila_de_gracia-barcelona-i31390000000146.htm?pag=28&f=&geo=p&from=list&lo=55,3230,110,29.36,3,2,44
https://www.habitaclia.com/alquiler-apartamento-de_2_habitaciones_en_sant_gervasi_sarria-barcelona-i31390000000359.htm?pag=28&f=&geo=p&from=list&lo=55,3150,77,40.91,2,2,51
https://www.habitaclia.com/alquiler-apartamento-de_2_dormitorios_en_poblenou_el_parc_i_la_llacuna_del_poblenou-barcelona-i31390000000374.htm?pag=28&f=&geo=p&from=list&lo=55,2985,67,44.55,2,2,34
https://www.habitaclia.com/alquiler-apartamento-de_1_dormitorio_con_terraza_en_eixample_esquerra_l_antiga_esquerra_de_l_eixample-barcelona-i31390000000185.htm?pag=28&f=&geo=p&from=list&lo=55,2765,100,27.65,1,1,40
https://www.habitaclia.com/alquiler-apartamento-de_2_dormitorios_en_sant_pere_i_santa_catarina_st_pere_sta_caterina_el_born-barcelona-i31390000000373.htm?pag=29&f=&geo=p&from=list&lo=55,2680,109,24.59,2,2,46
https://www.habitaclia.com/alquiler-apartamento-3_dormitorios_en_gracia_el_camp_d_en_grassot_i_gracia_nova-barcelona-i31390000000140.htm?pag=29&f=&geo=p&from=list&lo=55,2895,80,36.19,3,2,38
https://www.habitaclia.com/alquiler-apartamento-de_2_dormitorios_en_eixample_dreta_dreta_de_l_eixample-barcelona-i31390000000341.htm?pag=29&f=&geo=p&from=list&lo=55,3630,79,45.95,2,2,48
https://www.habitaclia.com/alquiler-atico-amueblado_con_ascensor_y_aire_acondicionado_gotic-barcelona-i31390000000081.htm?pag=29&f=&geo=p&from=list&lo=55,3115,90,34.61,1,1,42
https://www.habitaclia.com/alquiler-apartamento-de_2_dormitorios_con_despacho_en_eixample_esquerra_dreta_de_l_eixample-barcelona-i31390000000417.htm?pag=29&f=&geo=p&from=list&lo=55,2510,90,27.89,2,2,48
https://www.habitaclia.com/alquiler-piso-espectacular_apartamento_de_dos_habitaciones_y_un_bano_completo_putget_farro-barcelona-i2277003487497.htm?pag=29&f=&geo=p&from=list&lo=55,1490,63,23.65,2,1,26
https://www.habitaclia.com/alquiler-apartamento-de_1_dormitorio_con_balcon_en_eixample_esquerra_dreta_de_l_eixample-barcelona-i31390000000153.htm?pag=29&f=&geo=p&from=list&lo=55,1850,50,37.0,1,1,48
https://www.habitaclia.com/alquiler-apartamento-de_2_dormitorios_con_balcon_en_eixample_esquerra_la_nova_esquerra_de_l_eixample-barcelona-i31390000000242.htm?pag=29&f=&geo=p&from=list&lo=55,2750,75,36.67,2,2,35
https://www.habitaclia.com/alquiler-apartamento-de_2_dormitorios_en_poblenou_el_parc_i_la_llacuna_del_poblenou-barcelona-i31390000000372.htm?pag=29&f=&geo=p&from=list&lo=55,2940,67,43.88,2,2,34
https://www.habitaclia.com/alquiler-apartamento-de_2_dormitorios_en_sant_gervasi_putget_farro-barcelona-i31390000000424.htm?pag=29&f=&geo=p&from=list&lo=55,2705,125,21.64,3,2,26
