url,title,city,neighborhood,price_per_month,m2,price_m2,bedrooms,bathrooms,year_of_construction,air_conditioner
https://www.habitaclia.com/alquiler-apartamento-de_2_dormitorios_con_balcon_en_el_eixample_la_nova_esquerra_de_l_eixample-barcelona-i31390000000182.htm?pag=27&f=&geo=p&from=list&lo=55,Alquiler apartamento  de 2 dormitorios con balcón en el eixample en Barcelona,Barcelona,La Nova Esquerra de l´Eixample,2920,87,33.56,2,2,-1,True
https://www.habitaclia.com/alquiler-apartamento-de_2_habitaciones_con_terraza_y_oficina_en_eixample_l_antiga_esquerra_de_l_eixample-barcelona-i31390000000160.htm?pag=27&f=&geo=p&from=list&lo=55,Alquiler apartamento  de 2 habitaciones con terraza y oficina en eixample esquerra en Barcelona,Barcelona,L´Antiga Esquerra de l´Eixample,2945,81,36.36,2,2,-1,True
https://www.habitaclia.com/alquiler-apartamento-de_1_dormitorio_en_el_born_st_pere_sta_caterina_el_born-barcelona-i31390000000251.htm?pag=27&f=&geo=p&from=list&lo=55,Alquiler apartamento  de 1 dormitorio en el born en Barcelona,Barcelona,St. Pere - Sta. Caterina - El Born,2055,64,32.11,1,1,-1,True
https://www.habitaclia.com/alquiler-apartamento-de_2_dormitorios_con_terraza_y_piscina_compartida_en_l_antiga_esquerra_de_l_eixample-barcelona-i31390000000317.htm?pag=27&f=&geo=p&from=list&lo=55,Alquiler apartamento  de 2 dormitorios con terraza y piscina compartida en eixample esquerra en Barcelona,Barcelona,L´Antiga Esquerra de l´Eixample,2840,70,40.57,2,1,-1,True
https://www.habitaclia.com/alquiler-apartamento-de_2_dormitorios_en_poblenou_el_parc_i_la_llacuna_del_poblenou-barcelona-i31390000000375.htm?pag=27&f=&geo=p&from=list&lo=55,Alquiler apartamento  de 2 dormitorios en poblenou en Barcelona,Barcelona,El Parc i la Llacuna del Poblenou,2920,67,43.58,2,2,-1,True
https://www.habitaclia.com/alquiler-apartamento-de_2_habitaciones_con_terraza_en_eixample_esquerra_la_nova_esquerra_de_l_eixample-barcelona-i31390000000385.htm?pag=28&f=&geo=p&from=list&lo=55,Alquiler apartamento  de 2 habitaciones con terraza en eixample esquerra en Barcelona,Barcelona,La Nova Esquerra de l´Eixample,2785,81,34.38,2,2,-1,True
https://www.habitaclia.com/alquiler-apartamento-de_3_dormitorios_en_eixample_dreta_dreta_de_l_eixample-barcelona-i31390000000237.htm?pag=28&f=&geo=p&from=list&lo=55,Alquiler apartamento  de 3 dormitorios en eixample dreta en Barcelona,Barcelona,Dreta de l´Eixample,2945,102,28.87,3,2,-1,True
https://www.habitaclia.com/alquiler-apartamento-de_1_dormitorio_con_balcon_en_eixample_esquerra_l_antiga_esquerra_de_l_eixample-barcelona-i31390000000350.htm?pag=28&f=&geo=p&from=list&lo=55,Alquiler apartamento  de 1 dormitorio con balcón en eixample esquerra en Barcelona,Barcelona,L´Antiga Esquerra de l´Eixample,2530,62,40.81,1,1,-1,True
https://www.habitaclia.com/alquiler-atico-apartamento_de_1_dormitorio_en_eixample_esquerra_l_antiga_esquerra_de_l_eixample-barcelona-i31390000000246.htm?pag=28&f=&geo=p&from=list&lo=55,Alquiler ático apartamento de 1 dormitorio en eixample esquerra en Barcelona,Barcelona,L´Antiga Esquerra de l´Eixample,2430,65,37.38,1,1,-1,True
https://www.habitaclia.com/alquiler-apartamento-de_3_habitaciones_en_sant_antoni_sant_antoni-barcelona-i31390000000371.htm?pag=28&f=&geo=p&from=list&lo=55,Alquiler apartamento  de 3 habitaciones en Sant Antoni en Barcelona,Barcelona,Sant Antoni,2650,92,28.8,3,2,-1,True
https://www.habitaclia.com/alquiler-apartamento-4_dormitorios_y_oficina_en_sant_antoni_raval-barcelona-i31390000000362.htm?pag=28&f=&geo=p&from=list&lo=55,Alquiler apartamento 4 dormitorios y oficina en sant antoni en Barcelona,Barcelona,Raval,4090,148,27.64,4,2,-1,True
https://www.habitaclia.com/alquiler-apartamento-de_3_dormitorios_en_gracia_vila_de_gracia-barcelona-i31390000000149.htm?pag=28&f=&geo=p&from=list&lo=55,Alquiler apartamento  de 3 dormitorios en gràcia en Barcelona,Barcelona,Vila de Gràcia,2860,90,31.78,3,2,-1,True
https://www.habitaclia.com/alquiler-apartamento-de_2_dormitorios_en_sant_antoni_sant_antoni-barcelona-i31390000000298.htm?pag=28&f=&geo=p&from=list&lo=55,Alquiler apartamento  de 2 dormitorios en Sant Antoni en Barcelona,Barcelona,Sant Antoni,2635,76,34.67,2,2,-1,True
https://www.habitaclia.com/alquiler-apartamento-de_4_dormitorios_con_oficina_en_eixample_dreta_dreta_de_l_eixample-barcelona-i31390000000316.htm?pag=28&f=&geo=p&from=list&lo=55,Alquiler apartamento  de 4 dormitorios con oficina en eixample dreta en Barcelona,Barcelona,Dreta de l´Eixample,4000,150,26.67,4,2,-1,True
https://www.habitaclia.com/alquiler-apartamento-de_2_dormitorios_con_oficina_en_eixample_dreta_dreta_de_l_eixample-barcelona-i31390000000396.htm?pag=28&f=&geo=p&from=list&lo=55,Alquiler apartamento  de 2 dormitorios con oficina en eixample dreta en Barcelona,Barcelona,Dreta de l´Eixample,3210,125,25.68,2,2,-1,True
https://www.habitaclia.com/alquiler-apartamento-de_2_dormitorios_y_terraza_en_eixample_esquerra_l_antiga_esquerra_de_l_eixample-barcelona-i31390000000321.htm?pag=28&f=&geo=p&from=list&lo=55,Alquiler apartamento  de 2 dormitorios y terraza en eixample esquerra en Barcelona,Barcelona,L´Antiga Esquerra de l´Eixample,2830,73,38.77,2,1,-1,True
https://www.habitaclia.com/alquiler-apartamento-de_3_dormitorios_en_gracia_vila_de_gracia-barcelona-i31390000000146.htm?pag=28&f=&geo=p&from=list&lo=55,Alquiler apartamento  de 3 dormitorios en gracia en Barcelona,Barcelona,Vila de Gràcia,3230,110,29.36,3,2,-1,True
https://www.habitaclia.com/alquiler-apartamento-de_2_habitaciones_en_sant_gervasi_sarria-barcelona-i31390000000359.htm?pag=28&f=&geo=p&from=list&lo=55,Alquiler apartamento  de 2 habitaciones en sant gervasi en Barcelona,Barcelona,Sarrià,3150,77,40.91,2,2,-1,True
https://www.habitaclia.com/alquiler-apartamento-de_2_dormitorios_en_poblenou_el_parc_i_la_llacuna_del_poblenou-barcelona-i31390000000374.htm?pag=28&f=&geo=p&from=list&lo=55,Alquiler apartamento  de 2 dormitorios en poblenou en Barcelona,Barcelona,El Parc i la Llacuna del Poblenou,2985,67,44.55,2,2,-1,True
https://www.habitaclia.com/alquiler-apartamento-de_1_dormitorio_con_terraza_en_eixample_esquerra_l_antiga_esquerra_de_l_eixample-barcelona-i31390000000185.htm?pag=28&f=&geo=p&from=list&lo=55,Alquiler apartamento  de 1 dormitorio con terraza en eixample esquerra en Barcelona,Barcelona,L´Antiga Esquerra de l´Eixample,2765,100,27.65,1,1,-1,True
https://www.habitaclia.com/alquiler-apartamento-de_2_dormitorios_en_sant_pere_i_santa_catarina_st_pere_sta_caterina_el_born-barcelona-i31390000000373.htm?pag=29&f=&geo=p&from=list&lo=55,Alquiler apartamento  de 2 dormitorios en sant pere i santa catarina en Barcelona,Barcelona,St. Pere - Sta. Caterina - El Born,2680,109,24.59,2,2,-1,True
https://www.habitaclia.com/alquiler-apartamento-3_dormitorios_en_gracia_el_camp_d_en_grassot_i_gracia_nova-barcelona-i31390000000140.htm?pag=29&f=&geo=p&from=list&lo=55,Alquiler apartamento  3 dormitorios en gràcia en Barcelona,Barcelona,El Camp d´en Grassot i Gràcia Nova,2895,80,36.19,3,2,-1,True
https://www.habitaclia.com/alquiler-apartamento-de_2_dormitorios_en_eixample_dreta_dreta_de_l_eixample-barcelona-i31390000000341.htm?pag=29&f=&geo=p&from=list&lo=55,Alquiler apartamento  de 2 dormitorios en eixample dreta en Barcelona,Barcelona,Dreta de l´Eixample,3630,79,45.95,2,2,-1,True
https://www.habitaclia.com/alquiler-atico-amueblado_con_ascensor_y_aire_acondicionado_gotic-barcelona-i31390000000081.htm?pag=29&f=&geo=p&from=list&lo=55,Alquiler ático  amueblado con ascensor y aire acondicionado en Barcelona,Barcelona,Gòtic,3115,90,34.61,1,1,-1,True
https://www.habitaclia.com/alquiler-apartamento-de_2_dormitorios_con_despacho_en_eixample_esquerra_dreta_de_l_eixample-barcelona-i31390000000417.htm?pag=29&f=&geo=p&from=list&lo=55,Alquiler apartamento  de 2 dormitorios con despacho en eixample esquerra en Barcelona,Barcelona,Dreta de l´Eixample,2510,90,27.89,2,2,-1,True
https://www.habitaclia.com/alquiler-piso-espectacular_apartamento_de_dos_habitaciones_y_un_bano_completo_putget_farro-barcelona-i2277003487497.htm?pag=29&f=&geo=p&from=list&lo=55,"Alquiler piso espectacular apartamento de dos habitaciones y un baño completo. cocina independiente, amueblada y armarios empotrados. ubicación en balmes general mitre. en Barcelona",Barcelona,Putget - Farró,1490,63,23.65,2,1,1930,True
https://www.habitaclia.com/alquiler-apartamento-de_1_dormitorio_con_balcon_en_eixample_esquerra_dreta_de_l_eixample-barcelona-i31390000000153.htm?pag=29&f=&geo=p&from=list&lo=55,Alquiler apartamento  de 1 dormitorio con balcón en eixample esquerra en Barcelona,Barcelona,Dreta de l´Eixample,1850,50,37,1,1,-1,True
https://www.habitaclia.com/alquiler-apartamento-de_2_dormitorios_con_balcon_en_eixample_esquerra_la_nova_esquerra_de_l_eixample-barcelona-i31390000000242.htm?pag=29&f=&geo=p&from=list&lo=55,Alquiler apartamento  de 2 dormitorios con balcón en eixample esquerra en Barcelona,Barcelona,La Nova Esquerra de l´Eixample,2750,75,36.67,2,2,-1,True
https://www.habitaclia.com/alquiler-apartamento-de_2_dormitorios_en_poblenou_el_parc_i_la_llacuna_del_poblenou-barcelona-i31390000000372.htm?pag=29&f=&geo=p&from=list&lo=55,Alquiler apartamento  de 2 dormitorios en poblenou en Barcelona,Barcelona,El Parc i la Llacuna del Poblenou,2940,67,43.88,2,2,-1,True
https://www.habitaclia.com/alquiler-apartamento-de_2_dormitorios_en_sant_gervasi_putget_farro-barcelona-i31390000000424.htm?pag=29&f=&geo=p&from=list&lo=55,Alquiler apartamento  de 2 dormitorios en sant gervasi en Barcelona,Barcelona,Putget - Farró,2705,125,21.64,3,2,-1,True
https://www.habitaclia.com/alquiler-apartamento-piso_de_2_habitaciones_con_oficina_en_eixample_esquerra_l_antiga_esquerra_de_l_eixample-barcelona-i31390000000195.htm?pag=29&f=&geo=p&from=list&lo=55,Alquiler apartamento piso de 2 habitaciones con oficina en eixample esquerra en Barcelona,Barcelona,L´Antiga Esquerra de l´Eixample,2765,66,41.89,2,2,-1,True
https://www.habitaclia.com/alquiler-apartamento-de_1_habitacion_en_gracia_vila_de_gracia-barcelona-i31390000000120.htm?pag=29&f=&geo=p&from=list&lo=55,Alquiler apartamento  de 1 habitación en gràcia en Barcelona,Barcelona,Vila de Gràcia,2375,80,29.69,1,1,-1,True
https://www.habitaclia.com/alquiler-apartamento-piso_de_3_dormitorios_en_eixample_esquerra_l_antiga_esquerra_de_l_eixample-barcelona-i31390000000156.htm?pag=29&f=&geo=p&from=list&lo=55,Alquiler apartamento piso de 3 dormitorios en eixample esquerra en Barcelona,Barcelona,L´Antiga Esquerra de l´Eixample,3160,69,45.8,3,2,-1,True
https://www.habitaclia.com/alquiler-piso-imponente_propiedad_en_inmejorable_ubicacion_l_antiga_esquerra_de_l_eixample-barcelona-i13966003022494.htm?pag=29&f=&geo=p&from=list&lo=55,Alquiler piso imponente propiedad en inmejorable ubicación! en Barcelona,Barcelona,L´Antiga Esquerra de l´Eixample,2950,102,28.92,3,3,1920,True
https://www.habitaclia.com/alquiler-apartamento-de_2_dormitorios_en_eixample_dreta_dreta_de_l_eixample-barcelona-i31390000000422.htm?pag=29&f=&geo=p&from=list&lo=55,Alquiler apartamento  de 2 dormitorios en eixample dreta en Barcelona,Barcelona,Dreta de l´Eixample,3305,105,31.48,2,3,-1,True
https://www.habitaclia.com/alquiler-apartamento-de_2_dormitorios_y_balcon_en_sagrada_familia_sagrada_familia-barcelona-i31390000000324.htm?pag=30&f=&geo=p&from=list&lo=55,Alquiler apartamento  de 2 dormitorios y balcón en sagrada familia en Barcelona,Barcelona,Sagrada Família,2355,53,44.43,2,1,-1,True
https://www.habitaclia.com/alquiler-apartamento-estudio_en_eixample_dreta_dreta_de_l_eixample-barcelona-i31390000000238.htm?pag=30&f=&geo=p&from=list&lo=55,Alquiler apartamento estudio en eixample dreta en Barcelona,Barcelona,Dreta de l´Eixample,1875,36,52.08,1,1,-1,True
https://www.habitaclia.com/alquiler-apartamento-de_2_dormitorios_con_balcon_en_sant_gervasi_sant_gervasi_galvany-barcelona-i31390000000391.htm?pag=30&f=&geo=p&from=list&lo=55,Alquiler apartamento  de 2 dormitorios con balcón en sant gervasi en Barcelona,Barcelona,Sant Gervasi - Galvany,2660,93,28.6,2,2,-1,True
https://www.habitaclia.com/alquiler-apartamento-de_3_dormitorios_con_despacho_y_terraza_en_sant_gerv_sant_gervasi_galvany-barcelona-i31390000000247.htm?pag=30&f=&geo=p&from=list&lo=55,Alquiler apartamento  de 3 dormitorios con despacho y terraza en sant gervasi en Barcelona,Barcelona,Sant Gervasi - Galvany,3865,183,21.12,3,2,-1,True
https://www.habitaclia.com/alquiler-apartamento-de_3_dormitorios_con_terraza_en_alajar_3_bedrooms_st_pere_sta_caterina_el_born-barcelona-i31390000000429.htm?pag=30&f=&geo=p&from=list&lo=55,Alquiler apartamento  de 3 dormitorios con terraza en alajar - 3 bedrooms in st pere sta caterina en Barcelona,Barcelona,St. Pere - Sta. Caterina - El Born,2920,125,23.36,3,2,-1,True
https://www.habitaclia.com/alquiler-apartamento-de_2_habitaciones_con_terraza_en_gracia_vila_de_gracia-barcelona-i31390000000352.htm?pag=30&f=&geo=p&from=list&lo=55,Alquiler apartamento  de 2 habitaciones con terraza en gràcia en Barcelona,Barcelona,Vila de Gràcia,2500,80,31.25,2,1,-1,True
https://www.habitaclia.com/alquiler-apartamento-de_2_dormitorios_con_balcon_en_eixample_dreta_dreta_de_l_eixample-barcelona-i31390000000388.htm?pag=30&f=&geo=p&from=list&lo=55,Alquiler apartamento  de 2 dormitorios con balcón en eixample dreta en Barcelona,Barcelona,Dreta de l´Eixample,2750,55,50,2,1,-1,True
https://www.habitaclia.com/alquiler-apartamento-de_2_dormitorios_con_ofii_en_eixample_esquerra_la_nova_esquerra_de_l_eixample-barcelona-i31390000000152.htm?pag=30&f=&geo=p&from=list&lo=55,Alquiler apartamento  de 2 dormitorios con ofii en eixample esquerra en Barcelona,Barcelona,La Nova Esquerra de l´Eixample,2405,90,26.72,2,2,-1,False
https://www.habitaclia.com/alquiler-apartamento-de_2_dormitorios_en_sant_gervasi_sarria-barcelona-i31390000000330.htm?pag=30&f=&geo=p&from=list&lo=55,Alquiler apartamento  de 2 dormitorios en sant gervasi en Barcelona,Barcelona,Sarrià,2705,67,40.37,2,2,-1,True
https://www.habitaclia.com/alquiler-apartamento-de_3_dormitorios_en_eixample_esquerra_l_antiga_esquerra_de_l_eixample-barcelona-i31390000000227.htm?pag=30&f=&geo=p&from=list&lo=55,Alquiler apartamento  de 3 dormitorios en eixample esquerra en Barcelona,Barcelona,L´Antiga Esquerra de l´Eixample,2790,69,40.43,3,2,-1,True
https://www.habitaclia.com/alquiler-apartamento-de_2_dormitorios_en_eixample_esquerra_l_antiga_esquerra_de_l_eixample-barcelona-i31390000000215.htm?pag=30&f=&geo=p&from=list&lo=55,Alquiler apartamento  de 2 dormitorios en eixample esquerra en Barcelona,Barcelona,L´Antiga Esquerra de l´Eixample,2550,60,42.5,2,1,-1,True
https://www.habitaclia.com/alquiler-apartamento-de_una_habitacion_en_calle_consell_de_cent_dreta_de_l_eixample-barcelona-i31390000000143.htm?pag=30&f=&geo=p&from=list&lo=55,Alquiler apartamento  de una habitacion en calle consell de cent en Barcelona,Barcelona,Dreta de l´Eixample,2200,52,42.31,1,1,-1,True
https://www.habitaclia.com/alquiler-apartamento-de_2_dormitorios_en_eixample_dreta_dreta_de_l_eixample-barcelona-i31390000000092.htm?pag=30&f=&geo=p&from=list&lo=55,Alquiler apartamento  de 2 dormitorios en eixample dreta en Barcelona,Barcelona,Dreta de l´Eixample,3195,123,25.98,2,2,-1,True
https://www.habitaclia.com/alquiler-apartamento-piso_encantador_con_balcon_privado_la_nova_esquerra_de_l_eixample-barcelona-i31390000000430.htm?pag=30&f=&geo=p&from=list&lo=55,Alquiler apartamento piso encantador con balcón privado en Barcelona,Barcelona,La Nova Esquerra de l´Eixample,2510,70,35.86,1,1,-1,True
https://www.habitaclia.com/alquiler-apartamento-de_3_dormitorios_en_sant_gervasi_tres_torres-barcelona-i31390000000240.htm?pag=31&f=&geo=p&from=list&lo=55,Alquiler apartamento  de 3 dormitorios en sant gervasi en Barcelona,Barcelona,Tres Torres,2725,83,32.83,3,2,-1,True
https://www.habitaclia.com/alquiler-piso-ubicado_en_el_centro_historico_de_muy_cerca_de_l_raval-barcelona-i8306004363187.htm?pag=31&f=&geo=p&from=list&lo=55,"Alquiler piso  ubicado en el centro histórico , muy cerca de las ramblas, el mercado la boquería y el teatro liceu. en Barcelona",Barcelona,Raval,1350,44,30.68,2,1,1860,True
https://www.habitaclia.com/alquiler-apartamento-de_1_dormitorio_en_eixample_esquerra_l_antiga_esquerra_de_l_eixample-barcelona-i31390000000083.htm?pag=31&f=&geo=p&from=list&lo=55,Alquiler apartamento  de 1 dormitorio en eixample esquerra en Barcelona,Barcelona,L´Antiga Esquerra de l´Eixample,2175,53,41.04,1,1,-1,True
https://www.habitaclia.com/alquiler-apartamento-de_2_dormitorios_en_eixample_dreta_dreta_de_l_eixample-barcelona-i31390000000239.htm?pag=31&f=&geo=p&from=list&lo=55,Alquiler apartamento  de 2 dormitorios en eixample dreta en Barcelona,Barcelona,Dreta de l´Eixample,3195,93,34.35,2,2,-1,False
https://www.habitaclia.com/alquiler-apartamento-de_1_dormitorio_en_eixample_esquerra_dreta_de_l_eixample-barcelona-i31390000000155.htm?pag=31&f=&geo=p&from=list&lo=55,Alquiler apartamento  de 1 dormitorio en eixample esquerra en Barcelona,Barcelona,Dreta de l´Eixample,2795,62,45.08,1,1,-1,True
https://www.habitaclia.com/alquiler-apartamento-de_dos_dormitorios_con_piscina_y_jardin_en_gracia_vila_de_gracia-barcelona-i31390000000145.htm?pag=31&f=&geo=p&from=list&lo=55,Alquiler apartamento  de dos dormitorios con piscina y jardín en gracia en Barcelona,Barcelona,Vila de Gràcia,3400,170,20,2,2,-1,True
https://www.habitaclia.com/alquiler-apartamento-de_2_dormitorios_con_terraza_en_sant_gervasi_sarria-barcelona-i31390000000339.htm?pag=31&f=&geo=p&from=list&lo=55,Alquiler apartamento  de 2 dormitorios con terraza en sant gervasi en Barcelona,Barcelona,Sarrià,3300,130,25.38,2,2,-1,True
https://www.habitaclia.com/alquiler-apartamento-con_2_habitaciones_amueblado_con_ascensor_l_antiga_esquerra_de_l_eixample-barcelona-i30785000002016.htm?pag=31&f=&geo=p&from=list&lo=55,Alquiler apartamento  con 2 habitaciones amueblado con ascensor en Barcelona,Barcelona,L´Antiga Esquerra de l´Eixample,2900,80,36.25,2,1,-1,True
https://www.habitaclia.com/alquiler-piso-duplex_de_150_m2_con_jardi_privado_de_300_m2_en_sarria_junto_oa_sarria-barcelona-i28047000000053.htm?pag=31&f=&geo=p&from=list&lo=55,"Alquiler piso duplex de 150 m2 con jardi privado de 300 m2 en sarria, junto oak school y tuneles vallvidrera en Barcelona",Barcelona,Sarrià,4200,150,28,3,3,2015,True
https://www.habitaclia.com/alquiler-apartamento-de_2_dormitorios_en_eixample_dreta_dreta_de_l_eixample-barcelona-i31390000000127.htm?pag=31&f=&geo=p&from=list&lo=55,Alquiler apartamento  de 2 dormitorios en eixample dreta en Barcelona,Barcelona,Dreta de l´Eixample,3095,95,32.58,2,2,-1,True
https://www.habitaclia.com/alquiler-apartamento-de_2_dormitorios_en_sant_antoni_sant_antoni-barcelona-i31390000000137.htm?pag=31&f=&geo=p&from=list&lo=55,Alquiler apartamento  de 2 dormitorios en Sant Antoni en Barcelona,Barcelona,Sant Antoni,2170,80,27.13,2,1,-1,True
https://www.habitaclia.com/alquiler-apartamento-de_2_dormitorios_con_despacho_en_eixample_dreta_l_antiga_esquerra_de_l_eixample-barcelona-i31390000000427.htm?pag=31&f=&geo=p&from=list&lo=55,Alquiler apartamento  de 2 dormitorios con despacho en eixample dreta en Barcelona,Barcelona,L´Antiga Esquerra de l´Eixample,2650,80,33.13,2,2,-1,True
https://www.habitaclia.com/alquiler-apartamento-de_3_dormitorios_en_gracia_vila_de_gracia-barcelona-i31390000000183.htm?pag=32&f=&geo=p&from=list&lo=55,Alquiler apartamento  de 3 dormitorios en gràcia en Barcelona,Barcelona,Vila de Gràcia,3050,80,38.13,3,2,-1,True
https://www.habitaclia.com/alquiler-apartamento-de_1_dormitorios_con_terraza_en_gracia_vila_de_gracia-barcelona-i31390000000139.htm?pag=32&f=&geo=p&from=list&lo=55,Alquiler apartamento  de 1 dormitorios con terraza en gracia en Barcelona,Barcelona,Vila de Gràcia,2620,66,39.7,1,1,-1,True
https://www.habitaclia.com/alquiler-apartamento-con_2_habitaciones_amueblado_con_ascensor_parking_poblenou-barcelona-i30785000001807.htm?pag=32&f=&geo=p&from=list&lo=55,"Alquiler apartamento  con 2 habitaciones amueblado con ascensor, parking, calefacción y aire acondicionado en Barcelona",Barcelona,Poblenou,3750,75,50,2,2,-1,True
https://www.habitaclia.com/alquiler-apartamento-de_1_dormitorio_en_eixample_dreta_dreta_de_l_eixample-barcelona-i31390000000421.htm?pag=32&f=&geo=p&from=list&lo=55,Alquiler apartamento  de 1 dormitorio en eixample dreta en Barcelona,Barcelona,Dreta de l´Eixample,2530,65,38.92,1,1,-1,True
https://www.habitaclia.com/alquiler-apartamento-de_2_habitaciones_en_sant_antoni_sant_antoni-barcelona-i31390000000119.htm?pag=32&f=&geo=p&from=list&lo=55,Alquiler apartamento  de 2 habitaciones en Sant Antoni en Barcelona,Barcelona,Sant Antoni,2095,70,29.93,2,1,-1,False
https://www.habitaclia.com/alquiler-apartamento-de_3_dormitorios_con_balcon_y_despacho_en_gracia_putget_farro-barcelona-i31390000000366.htm?pag=32&f=&geo=p&from=list&lo=55,Alquiler apartamento  de 3 dormitorios con balcón y despacho en gràcia en Barcelona,Barcelona,Putget - Farró,3005,99,30.35,3,2,-1,True
https://www.habitaclia.com/alquiler-piso-amueblado_con_piscina_en_el_eixample_calle_de_pau_claris_99_dreta_de_l_eixample-barcelona-i39323000000143.htm?pag=32&f=&geo=p&from=list&lo=55,Alquiler piso en carrer de pau claris 99 piso amueblado con piscina en el eixample en Barcelona,Barcelona,Dreta de l´Eixample,3150,94,33.51,3,2,-1,True
https://www.habitaclia.com/alquiler-apartamento-de_1_dormitorios_en_eixample_esquerra_dreta_de_l_eixample-barcelona-i31390000000418.htm?pag=32&f=&geo=p&from=list&lo=55,Alquiler apartamento  de 1 dormitorios en eixample esquerra en Barcelona,Barcelona,Dreta de l´Eixample,2570,60,42.83,1,1,-1,True
https://www.habitaclia.com/alquiler-piso-exclusivo_apartamento_de_171_m2_en_pedralbes_dispone_de_3_habi_pedralbes-barcelona-i2277003487526.htm?pag=32&f=&geo=p&from=list&lo=55,"Alquiler piso exclusivo apartamento de 171 m2 en Pedralbes. dispone de 3 habitaciones más un vestidor. 3 baños completos, dos terrazas, en finca con conserje y piscina comunitaria. en Barcelona",Barcelona,Pedralbes,3800,171,22.22,4,2,1986,True
https://www.habitaclia.com/alquiler-apartamento-de_1_dormitorio_en_eixample_esquerra_dreta_de_l_eixample-barcelona-i31390000000226.htm?pag=32&f=&geo=p&from=list&lo=55,Alquiler apartamento  de 1 dormitorio en eixample esquerra en Barcelona,Barcelona,Dreta de l´Eixample,2515,49,51.33,1,1,-1,True
https://www.habitaclia.com/alquiler-apartamento-de_1_dormitorio_en_gracia_la_salut-barcelona-i31390000000428.htm?pag=32&f=&geo=p&from=list&lo=55,Alquiler apartamento  de 1 dormitorio en gràcia en Barcelona,Barcelona,La Salut,1705,70,24.36,1,1,-1,True
https://www.habitaclia.com/alquiler-apartamento-amueblado_con_calefaccion_y_aire_acondicionado_dreta_de_l_eixample-barcelona-i30785000001410.htm?pag=32&f=&geo=p&from=list&lo=55,Alquiler apartamento  amueblado con calefacción y aire acondicionado en Barcelona,Barcelona,Dreta de l´Eixample,2950,80,36.88,1,2,-1,True
https://www.habitaclia.com/alquiler-apartamento-de_lujo_con_gimnasio_calle_aribau_306_sant_gervasi_galvany-barcelona-i28644004457835.htm?pag=32&f=&geo=p&from=list&lo=55,Alquiler apartamento en carrer aribau apartamento de lujo con gimnasio en Barcelona,Barcelona,Sant Gervasi - Galvany,9000,140,64.29,3,2,-1,True
https://www.habitaclia.com/alquiler-apartamento-de_2_dormitorios_con_terraza_en_gracia_vila_de_gracia-barcelona-i31390000000425.htm?pag=32&f=&geo=p&from=list&lo=55,Alquiler apartamento  de 2 dormitorios con terraza en gràcia en Barcelona,Barcelona,Vila de Gràcia,3140,130,24.15,2,2,-1,True
https://www.habitaclia.com/alquiler-apartamento-con_3_habitaciones_amueblado_con_ascensor_calefacci_barceloneta-barcelona-i30785000002019.htm?pag=32&f=&geo=p&from=list&lo=55,"Alquiler apartamento  con 3 habitaciones amueblado con ascensor, calefacción y aire acondicionado en Barcelona",Barcelona,Barceloneta,1950,75,26,3,1,-1,True
https://www.habitaclia.com/alquiler-apartamento-moderno_y_elegante_piso_de_una_habitacion_st_pere_sta_caterina_el_born-barcelona-i31390000000128.htm?pag=33&f=&geo=p&from=list&lo=55,Alquiler apartamento moderno y elegante piso de una habitación en Barcelona,Barcelona,St. Pere - Sta. Caterina - El Born,2270,70,32.43,1,1,-1,True
https://www.habitaclia.com/alquiler-piso-solvia_inmobiliaria_c_huelva_sant_marti_de_provencals-barcelona-i44419000001229.htm?pag=33&f=&geo=p&from=list&lo=55,Alquiler piso en c/ huelva solvia inmobiliaria - piso en Barcelona,Barcelona,Sant Martí de Provençals,995,59,16.86,2,1,-1,False
https://www.habitaclia.com/alquiler-piso-solvia_inmobiliaria_c_muntaner_l_antiga_esquerra_de_l_eixample-barcelona-i41124000039797.htm?pag=33&f=&geo=p&from=list&lo=55,Alquiler piso en c/ muntaner solvia inmobiliaria - piso en Barcelona,Barcelona,L´Antiga Esquerra de l´Eixample,1750,120,14.58,3,2,-1,False
https://www.habitaclia.com/alquiler-piso-solvia_inmobiliaria_c_muntaner_l_antiga_esquerra_de_l_eixample-barcelona-i44419000001052.htm?pag=33&f=&geo=p&from=list&lo=55,Alquiler piso en c/ muntaner solvia inmobiliaria - piso en Barcelona,Barcelona,L´Antiga Esquerra de l´Eixample,1750,120,14.58,3,2,-1,False
https://www.habitaclia.com/alquiler-piso-solvia_inmobiliaria_ps_fabra_i_puig_el_turo_de_la_peira-barcelona-i41124000042949.htm?pag=33&f=&geo=p&from=list&lo=55,Alquiler piso en ps fabra i puig solvia inmobiliaria - piso en Barcelona,Barcelona,Turó de la Peira,925,59,15.68,2,1,-1,False
https://www.habitaclia.com/alquiler-piso-solvia_inmobiliaria_ps_de_fabra_i_puig_el_turo_de_la_peira-barcelona-i44419000001016.htm?pag=33&f=&geo=p&from=list&lo=55,Alquiler piso en ps de fabra i puig solvia inmobiliaria - piso en Barcelona,Barcelona,Turó de la Peira,930,59,15.76,3,1,-1,False
https://www.habitaclia.com/alquiler-apartamento-espacioso_y_moderno_en_gracia_vila_de_gracia-barcelona-i31390000000148.htm?pag=33&f=&geo=p&from=list&lo=55,Alquiler apartamento espacioso y moderno apartamento en gracia en Barcelona,Barcelona,Vila de Gràcia,3000,85,35.29,2,2,-1,True
